Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Region,Sales_Channel,Quantity,Unit_Price_NGN,Unit_Cost_NGN,Discount_%,Revenue_NGN,Cost_NGN,Profit_NGN,Profit_Margin_%,Payment_Method
ORD-00185,2025-06-30,CUST-1382,Returning,Air Fryer,Home Appliances,South West,Physical Store,3,77200,52500,0.21,182964,157500,25464,13.92,USSD
ORD-01120,2025-06-30,CUST-0537,Returning,Wireless Earbuds,Electronics,South East,Online,3,31300,21100,0.07,87327,63300,24027,27.51,USSD
ORD-02540,2025-06-30,CUST-1675,Returning,Standing Fan,Home Appliances,North West,Physical Store,1,66300,46600,0.22,51714,46600,5114,9.89,Card
ORD-03450,2025-06-30,CUST-1649,Returning,Backpack,Fashion,South East,Physical Store,1,33800,22300,0.05,32110,22300,9810,30.55,Card
ORD-05675,2025-06-30,CUST-0262,New,Bluetooth Speaker,Electronics,South East,Physical Store,2,46500,30900,0.1,83700,61800,21900,26.16,Bank Transfer
ORD-00252,2025-06-30,CUST-0218,Returning,Sneakers,Fashion,South West,Physical Store,2,48100,30700,0.11,85618,61400,24218,28.29,Bank Transfer
ORD-03140,2025-06-30,CUST-1060,Returning,Standing Fan,Home Appliances,South East,Online,1,67400,46200,0.12,59312,46200,13112,22.11,Card
ORD-01549,2025-06-30,CUST-0168,Returning,Hoodie,Fashion,South West,Physical Store,2,41800,26800,0.01,82764,53600,29164,35.24,Bank Transfer
ORD-01353,2025-06-30,CUST-0736,New,Electric Kettle,Home Appliances,South South,Social Media,1,29300,19800,0.07,27249,19800,7449,27.34,Bank Transfer
ORD-01814,2025-06-30,CUST-0479,Returning,Premium Smartphone,Electronics,South South,Social Media,2,180000,144300,0.07,334800,288600,46200,13.8,Card
ORD-06112,2025-06-30,CUST-0610,New,Wireless Earbuds,Electronics,South West,Online,1,32700,21000,0.03,31719,21000,10719,33.79,Cash
ORD-04573,2025-06-30,CUST-1599,New,Budget Smartphone,Electronics,South South,Physical Store,2,86900,60700,0.06,163372,121400,41972,25.69,Cash
ORD-03842,2025-06-30,CUST-1037,Returning,Premium Smartphone,Electronics,North West,Physical Store,3,185000,142700,0.05,527250,428100,99150,18.81,Bank Transfer
ORD-04196,2025-06-30,CUST-1104,New,Electric Kettle,Home Appliances,South South,Online,1,30200,19500,0.11,26878,19500,7378,27.45,USSD
ORD-00203,2025-06-30,CUST-1124,Returning,Hoodie,Fashion,North West,Online,3,42200,26600,0.05,120270,79800,40470,33.65,Card
ORD-02977,2025-06-30,CUST-1433,Returning,Rice Cooker,Home Appliances,South South,Online,2,52700,34300,0.09,95914,68600,27314,28.48,Card
ORD-01018,2025-06-30,CUST-0399,New,Fitness Band,Wearables,South East,Online,3,38500,24700,0.06,108570,74100,34470,31.75,Card
ORD-03660,2025-06-30,CUST-0963,Returning,Backpack,Fashion,South South,Physical Store,3,35400,21400,0.03,103014,64200,38814,37.68,Bank Transfer
ORD-05232,2025-06-30,CUST-0773,Returning,Premium Smartphone,Electronics,South East,Physical Store,3,187000,142400,0.15,476850,427200,49650,10.41,Card
ORD-06710,2025-06-30,CUST-1168,Returning,Sneakers,Fashion,South East,Physical Store,1,48100,29400,0.1,43290,29400,13890,32.09,USSD
ORD-07014,2025-07-01,CUST-1009,New,Air Fryer,Home Appliances,North Central,Online,2,75000,51500,0.18,123000,103000,20000,16.26,Card
ORD-05264,2025-07-01,CUST-0361,New,Budget Smartphone,Electronics,South West,Physical Store,1,83000,62800,0.18,68060,62800,5260,7.73,Card
ORD-06807,2025-07-01,CUST-0118,Returning,Power Bank,Electronics,South West,Online,3,17700,11400,0.17,44073,34200,9873,22.4,USSD
ORD-00055,2025-07-01,CUST-0293,New,Wireless Earbuds,Electronics,South South,Physical Store,1,33300,20800,0.14,28638,20800,7838,27.37,Card
ORD-05000,2025-07-01,CUST-0333,Returning,Hoodie,Fashion,South East,Physical Store,2,42800,27200,0.21,67624,54400,13224,19.56,Bank Transfer
ORD-05347,2025-07-01,CUST-0086,Returning,Power Bank,Electronics,South West,Online,3,17200,11600,0.16,43344,34800,8544,19.71,Bank Transfer
ORD-04883,2025-07-01,CUST-1787,Returning,Blender,Home Appliances,South South,Online,2,55700,37300,0.17,92462,74600,17862,19.32,Bank Transfer
ORD-05007,2025-07-01,CUST-0386,Returning,Blender,Home Appliances,South West,Physical Store,1,54600,36900,0.16,45864,36900,8964,19.54,Bank Transfer
ORD-07114,2025-07-01,CUST-0284,New,Power Bank,Electronics,South South,Physical Store,1,18300,11400,0.05,17385,11400,5985,34.43,Card
ORD-05973,2025-07-01,CUST-0337,New,Wireless Earbuds,Electronics,South West,Online,2,33300,20900,0.16,55944,41800,14144,25.28,Bank Transfer
ORD-02664,2025-07-01,CUST-1610,Returning,Bluetooth Speaker,Electronics,North West,Online,1,43800,30100,0.24,33288,30100,3188,9.58,Card
ORD-04363,2025-07-01,CUST-1227,Returning,Power Bank,Electronics,North West,Physical Store,2,18600,11400,0.11,33108,22800,10308,31.13,USSD
ORD-02011,2025-07-01,CUST-0589,New,Blender,Home Appliances,South South,Online,4,55600,36200,0.13,193488,144800,48688,25.16,Card
ORD-05389,2025-07-01,CUST-1080,New,Smart Watch,Wearables,South West,Online,2,61600,39800,0.18,101024,79600,21424,21.21,Bank Transfer
ORD-02642,2025-07-01,CUST-1443,Returning,Electric Kettle,Home Appliances,South East,Social Media,4,29800,18700,0.33,79864,74800,5064,6.34,Bank Transfer
ORD-05193,2025-07-01,CUST-0986,New,Blender,Home Appliances,South South,Online,1,55500,37500,0.22,43290,37500,5790,13.37,Card
ORD-02948,2025-07-01,CUST-0200,New,Blender,Home Appliances,South South,Online,2,54300,37300,0.26,80364,74600,5764,7.17,Bank Transfer
ORD-06980,2025-07-01,CUST-1729,Returning,Sneakers,Fashion,North West,Physical Store,1,46900,30900,0.13,40803,30900,9903,24.27,Card
ORD-04660,2025-07-01,CUST-1157,Returning,Sneakers,Fashion,South East,Online,4,48400,29900,0.28,139392,119600,19792,14.2,Bank Transfer
ORD-04638,2025-07-01,CUST-1234,New,Wireless Earbuds,Electronics,South East,Online,2,31800,21100,0.34,41976,42200,-224,-0.53,Card
ORD-06596,2025-07-01,CUST-0964,New,Budget Smartphone,Electronics,North Central,Online,1,81400,62200,0.12,71632,62200,9432,13.17,Cash
ORD-03116,2025-07-01,CUST-0053,New,Rice Cooker,Home Appliances,South West,Physical Store,4,51800,35500,0.17,171976,142000,29976,17.43,Card
ORD-01356,2025-07-01,CUST-0699,Returning,Bluetooth Speaker,Electronics,South West,Physical Store,3,44000,30100,0.18,108240,90300,17940,16.57,Card
ORD-00183,2025-07-01,CUST-0039,Returning,Standing Fan,Home Appliances,South West,Physical Store,2,68100,45700,0.12,119856,91400,28456,23.74,Bank Transfer
ORD-05498,2025-07-01,CUST-0350,Returning,Blender,Home Appliances,South West,Social Media,1,56100,36000,0.35,36465,36000,465,1.28,Bank Transfer
ORD-05352,2025-07-02,CUST-0529,New,Smart Watch,Wearables,South West,Online,3,60500,40200,0.15,154275,120600,33675,21.83,Card
ORD-02597,2025-07-02,CUST-0396,Returning,Budget Smartphone,Electronics,North West,Physical Store,1,85500,63200,0.15,72675,63200,9475,13.04,Bank Transfer
ORD-02538,2025-07-02,CUST-1679,Returning,Sneakers,Fashion,North West,Online,1,48800,30400,0.21,38552,30400,8152,21.15,Bank Transfer
ORD-03706,2025-07-02,CUST-1266,Returning,Blender,Home Appliances,South West,Online,1,53600,36800,0.21,42344,36800,5544,13.09,Bank Transfer
ORD-01162,2025-07-02,CUST-1392,Returning,Wireless Earbuds,Electronics,South West,Physical Store,3,32100,21100,0.2,77040,63300,13740,17.83,Card
ORD-07206,2025-07-02,CUST-0406,Returning,Premium Smartphone,Electronics,North West,Social Media,1,187000,140400,0.15,158950,140400,18550,11.67,Bank Transfer
ORD-00453,2025-07-02,CUST-0650,New,Bluetooth Speaker,Electronics,South South,Online,2,43900,31000,0.17,72874,62000,10874,14.92,Cash
ORD-07213,2025-07-02,CUST-0510,Returning,Electric Kettle,Home Appliances,North West,Online,1,29200,19500,0.1,26280,19500,6780,25.8,Card
ORD-00180,2025-07-02,CUST-1567,New,Premium Smartphone,Electronics,North West,Social Media,3,183400,140700,0.11,489678,422100,67578,13.8,Bank Transfer
ORD-03638,2025-07-02,CUST-0986,Returning,Blender,Home Appliances,South South,Physical Store,1,56200,36500,0.11,50018,36500,13518,27.03,Card
ORD-00021,2025-07-02,CUST-0452,Returning,Air Fryer,Home Appliances,North West,Online,2,77100,50900,0.19,124902,101800,23102,18.5,Bank Transfer
ORD-02254,2025-07-02,CUST-0864,Returning,Budget Smartphone,Electronics,South South,Online,1,85400,60400,0.06,80276,60400,19876,24.76,Cash
ORD-05104,2025-07-02,CUST-0244,Returning,Wireless Earbuds,Electronics,South East,Social Media,2,33100,20600,0.21,52298,41200,11098,21.22,Cash
ORD-06843,2025-07-02,CUST-1640,Returning,Standing Fan,Home Appliances,South East,Online,1,65900,45200,0.21,52061,45200,6861,13.18,Bank Transfer
ORD-04825,2025-07-02,CUST-1346,New,Hoodie,Fashion,North West,Physical Store,3,41000,27300,0.16,103320,81900,21420,20.73,Bank Transfer
ORD-00405,2025-07-02,CUST-0768,Returning,Hoodie,Fashion,South East,Online,3,41500,26700,0.24,94620,80100,14520,15.35,Cash
ORD-00406,2025-07-02,CUST-0350,Returning,Backpack,Fashion,South South,Physical Store,3,33900,22500,0.12,89496,67500,21996,24.58,Bank Transfer
ORD-06533,2025-07-02,CUST-0830,New,Budget Smartphone,Electronics,South West,Online,2,88600,62200,0.16,148848,124400,24448,16.42,Cash
ORD-04716,2025-07-02,CUST-1228,Returning,Premium Smartphone,Electronics,South West,Physical Store,1,191200,139800,0.13,166344,139800,26544,15.96,Bank Transfer
ORD-04085,2025-07-03,CUST-0160,Returning,Budget Smartphone,Electronics,South East,Online,3,85900,63100,0.26,190698,189300,1398,0.73,Bank Transfer
ORD-01008,2025-07-03,CUST-0931,New,Wireless Earbuds,Electronics,North West,Online,3,32200,21500,0.17,80178,64500,15678,19.55,Bank Transfer
ORD-04126,2025-07-03,CUST-0500,Returning,Wireless Earbuds,Electronics,South South,Online,1,32400,21300,0.18,26568,21300,5268,19.83,Card
ORD-04134,2025-07-03,CUST-1464,New,Premium Smartphone,Electronics,South East,Physical Store,1,182700,136200,0.15,155295,136200,19095,12.3,Cash
ORD-01379,2025-07-03,CUST-0715,New,Wireless Earbuds,Electronics,North West,Online,3,30400,21600,0.2,72960,64800,8160,11.18,Bank Transfer
ORD-03374,2025-07-03,CUST-0186,New,Standing Fan,Home Appliances,North Central,Physical Store,1,64600,46300,0.16,54264,46300,7964,14.68,Cash
ORD-04346,2025-07-03,CUST-1304,Returning,Premium Smartphone,Electronics,North Central,Online,2,180200,140100,0.26,266696,280200,-13504,-5.06,Card
ORD-01091,2025-07-03,CUST-0424,New,Budget Smartphone,Electronics,North Central,Online,1,84400,63100,0.14,72584,63100,9484,13.07,Cash
ORD-07313,2025-07-03,CUST-0551,Returning,Standing Fan,Home Appliances,South South,Online,2,71600,47100,0.17,118856,94200,24656,20.74,Cash
ORD-03927,2025-07-03,CUST-0791,New,Rice Cooker,Home Appliances,South West,Online,3,52000,34700,0.25,117000,104100,12900,11.03,Cash
ORD-06943,2025-07-03,CUST-1723,New,Power Bank,Electronics,South South,Online,3,18100,11600,0.17,45069,34800,10269,22.79,Card
ORD-04340,2025-07-03,CUST-0878,New,Standing Fan,Home Appliances,South South,Physical Store,2,67800,46100,0.15,115260,92200,23060,20.01,Cash
ORD-07124,2025-07-03,CUST-1733,Returning,Sneakers,Fashion,South West,Online,1,47700,30300,0.14,41022,30300,10722,26.14,Bank Transfer
ORD-01053,2025-07-03,CUST-0437,Returning,Standing Fan,Home Appliances,South South,Social Media,3,66200,46600,0.13,172782,139800,32982,19.09,Bank Transfer
ORD-01737,2025-07-03,CUST-0653,Returning,Power Bank,Electronics,North West,Social Media,2,17700,11300,0.13,30798,22600,8198,26.62,Bank Transfer
ORD-06690,2025-07-03,CUST-1742,Returning,Budget Smartphone,Electronics,South West,Physical Store,1,85300,62100,0.2,68240,62100,6140,9.0,Cash
ORD-04797,2025-07-03,CUST-1709,New,Electric Kettle,Home Appliances,North Central,Online,1,29400,20300,0.28,21168,20300,868,4.1,Card
ORD-05434,2025-07-03,CUST-1618,Returning,Power Bank,Electronics,North West,Physical Store,2,18700,11600,0.17,31042,23200,7842,25.26,Card
ORD-00667,2025-07-03,CUST-1226,Returning,Wireless Earbuds,Electronics,South West,Physical Store,2,31800,21300,0.15,54060,42600,11460,21.2,Card
ORD-03762,2025-07-04,CUST-0934,Returning,Wireless Earbuds,Electronics,South East,Online,4,32200,20600,0.08,118496,82400,36096,30.46,Bank Transfer
ORD-05950,2025-07-04,CUST-0169,Returning,Power Bank,Electronics,South South,Social Media,1,18300,11300,0.1,16470,11300,5170,31.39,Bank Transfer
ORD-05533,2025-07-04,CUST-1372,Returning,Budget Smartphone,Electronics,South West,Online,1,84600,60200,0.14,72756,60200,12556,17.26,Bank Transfer
ORD-00420,2025-07-04,CUST-1217,Returning,Electric Kettle,Home Appliances,South West,Physical Store,1,30300,19700,0.15,25755,19700,6055,23.51,Card
ORD-03376,2025-07-04,CUST-1359,New,Hoodie,Fashion,North West,Online,1,42400,27400,0.35,27560,27400,160,0.58,Card
ORD-00159,2025-07-04,CUST-1723,New,Air Fryer,Home Appliances,South East,Physical Store,2,80500,53300,0.19,130410,106600,23810,18.26,Bank Transfer
ORD-03012,2025-07-04,CUST-0075,Returning,Premium Smartphone,Electronics,South East,Physical Store,2,180200,139900,0.09,327964,279800,48164,14.69,Cash
ORD-03377,2025-07-04,CUST-1401,New,Premium Smartphone,Electronics,South West,Physical Store,1,177900,135300,0.16,149436,135300,14136,9.46,Cash
ORD-06658,2025-07-04,CUST-0653,Returning,Backpack,Fashion,South East,Physical Store,2,36100,22300,0.2,57760,44600,13160,22.78,Bank Transfer
ORD-04270,2025-07-04,CUST-0053,New,Rice Cooker,Home Appliances,South East,Physical Store,1,51900,34600,0.13,45153,34600,10553,23.37,Bank Transfer
ORD-01767,2025-07-04,CUST-0520,New,Wireless Earbuds,Electronics,South South,Physical Store,1,31700,21500,0.21,25043,21500,3543,14.15,Bank Transfer
ORD-07279,2025-07-04,CUST-0999,New,Standing Fan,Home Appliances,South West,Physical Store,2,70100,47100,0.2,112160,94200,17960,16.01,USSD
ORD-00556,2025-07-04,CUST-0051,New,Standing Fan,Home Appliances,South South,Physical Store,2,69300,44800,0.2,110880,89600,21280,19.19,Card
ORD-03129,2025-07-04,CUST-1363,Returning,Power Bank,Electronics,South East,Social Media,4,17600,11500,0.24,53504,46000,7504,14.03,USSD
ORD-04140,2025-07-04,CUST-0932,New,Standing Fan,Home Appliances,South East,Online,2,72200,45800,0.22,112632,91600,21032,18.67,Card
ORD-02685,2025-07-04,CUST-1754,New,Fitness Band,Wearables,South East,Physical Store,1,38500,24800,0.04,36960,24800,12160,32.9,USSD
ORD-04962,2025-07-04,CUST-0648,New,Fitness Band,Wearables,South South,Physical Store,2,38600,24200,0.2,61760,48400,13360,21.63,Bank Transfer
ORD-02251,2025-07-04,CUST-1281,New,Sneakers,Fashion,South West,Physical Store,1,45900,30200,0.09,41769,30200,11569,27.7,Card
ORD-00629,2025-07-04,CUST-0226,Returning,Budget Smartphone,Electronics,North West,Online,1,85000,60500,0.31,58650,60500,-1850,-3.15,Card
ORD-02350,2025-07-04,CUST-1375,Returning,Backpack,Fashion,South South,Physical Store,2,37200,21800,0.15,63240,43600,19640,31.06,Bank Transfer
ORD-02715,2025-07-04,CUST-1680,New,Budget Smartphone,Electronics,South East,Physical Store,3,86800,62600,0.15,221340,187800,33540,15.15,Cash
ORD-00876,2025-07-04,CUST-0919,New,Blender,Home Appliances,South East,Physical Store,2,55400,36100,0.08,101936,72200,29736,29.17,Bank Transfer
ORD-06119,2025-07-04,CUST-0399,New,Blender,Home Appliances,South South,Physical Store,2,51300,35900,0.06,96444,71800,24644,25.55,Cash
ORD-01152,2025-07-04,CUST-0104,New,Blender,Home Appliances,South West,Physical Store,4,54600,35900,0.12,192192,143600,48592,25.28,Card
ORD-06818,2025-07-04,CUST-0275,New,Smart Watch,Wearables,North Central,Physical Store,2,62900,42300,0.11,111962,84600,27362,24.44,Card
ORD-07050,2025-07-04,CUST-0153,New,Budget Smartphone,Electronics,North Central,Online,4,84800,61800,0.12,298496,247200,51296,17.18,Card
ORD-00115,2025-07-04,CUST-1312,Returning,Electric Kettle,Home Appliances,North West,Physical Store,1,29600,19700,0.28,21312,19700,1612,7.56,Bank Transfer
ORD-04173,2025-07-04,CUST-0178,Returning,Standing Fan,Home Appliances,North Central,Physical Store,5,65800,45200,0.1,296100,226000,70100,23.67,Cash
ORD-06271,2025-07-04,CUST-1155,Returning,Wireless Earbuds,Electronics,South South,Online,1,34600,21400,0.11,30794,21400,9394,30.51,Cash
ORD-07241,2025-07-04,CUST-1212,Returning,Standing Fan,Home Appliances,South East,Online,1,65000,46200,0.35,42250,46200,-3950,-9.35,Card
ORD-01618,2025-07-05,CUST-1213,New,Standing Fan,Home Appliances,North Central,Physical Store,3,66200,45800,0.17,164838,137400,27438,16.65,USSD
ORD-04169,2025-07-05,CUST-1238,New,Smart Watch,Wearables,North West,Online,1,66100,40100,0.13,57507,40100,17407,30.27,Card
ORD-00445,2025-07-05,CUST-1324,Returning,Wireless Earbuds,Electronics,South West,Online,2,33000,21700,0.14,56760,43400,13360,23.54,Cash
ORD-05515,2025-07-05,CUST-1214,Returning,Air Fryer,Home Appliances,South South,Social Media,1,77400,54500,0.16,65016,54500,10516,16.17,USSD
ORD-04395,2025-07-05,CUST-0796,Returning,Budget Smartphone,Electronics,South East,Physical Store,1,83700,62700,0.28,60264,62700,-2436,-4.04,Card
ORD-06750,2025-07-05,CUST-1582,Returning,Rice Cooker,Home Appliances,North Central,Online,5,53700,35000,0.3,187950,175000,12950,6.89,USSD
ORD-00897,2025-07-05,CUST-1695,Returning,Blender,Home Appliances,North West,Online,1,55900,35800,0.06,52546,35800,16746,31.87,USSD
ORD-02901,2025-07-05,CUST-0176,Returning,Power Bank,Electronics,South East,Online,4,17800,11600,0.35,46280,46400,-120,-0.26,USSD
ORD-04536,2025-07-05,CUST-0020,New,Rice Cooker,Home Appliances,South South,Online,2,52500,36000,0.17,87150,72000,15150,17.38,USSD
ORD-01051,2025-07-05,CUST-1092,Returning,Backpack,Fashion,South West,Online,3,35600,22500,0.09,97188,67500,29688,30.55,Bank Transfer
ORD-02066,2025-07-05,CUST-0259,Returning,Power Bank,Electronics,North Central,Online,2,18000,11300,0.22,28080,22600,5480,19.52,Card
ORD-00940,2025-07-05,CUST-0004,Returning,Rice Cooker,Home Appliances,North Central,Online,1,53500,33200,0.14,46010,33200,12810,27.84,Bank Transfer
ORD-03903,2025-07-05,CUST-0324,Returning,Standing Fan,Home Appliances,South West,Physical Store,1,67500,45100,0.16,56700,45100,11600,20.46,Card
ORD-05082,2025-07-05,CUST-0209,New,Power Bank,Electronics,South East,Physical Store,3,18600,11800,0.2,44640,35400,9240,20.7,Cash
ORD-01217,2025-07-05,CUST-0511,Returning,Hoodie,Fashion,South West,Online,2,41400,27000,0.16,69552,54000,15552,22.36,Card
ORD-06360,2025-07-05,CUST-0051,Returning,Electric Kettle,Home Appliances,South West,Online,1,28900,19200,0.18,23698,19200,4498,18.98,Card
ORD-02952,2025-07-05,CUST-0960,Returning,Power Bank,Electronics,South East,Social Media,2,17800,11300,0.13,30972,22600,8372,27.03,USSD
ORD-01241,2025-07-05,CUST-1486,Returning,Rice Cooker,Home Appliances,South South,Online,2,53000,35500,0.06,99640,71000,28640,28.74,Cash
ORD-05413,2025-07-05,CUST-1009,New,Smart Watch,Wearables,South East,Online,1,64700,40500,0.18,53054,40500,12554,23.66,Card
ORD-01490,2025-07-05,CUST-0489,Returning,Standing Fan,Home Appliances,South East,Physical Store,1,70400,45400,0.23,54208,45400,8808,16.25,Cash
ORD-05380,2025-07-06,CUST-0732,New,Budget Smartphone,Electronics,South East,Online,3,85400,61100,0.11,228018,183300,44718,19.61,Cash
ORD-07117,2025-07-06,CUST-0392,Returning,Blender,Home Appliances,South South,Social Media,1,54200,36500,0.28,39024,36500,2524,6.47,Bank Transfer
ORD-02743,2025-07-06,CUST-1023,Returning,Power Bank,Electronics,North Central,Physical Store,2,17500,11500,0.22,27300,23000,4300,15.75,Bank Transfer
ORD-06826,2025-07-06,CUST-1152,New,Fitness Band,Wearables,South East,Physical Store,1,39000,24700,0.12,34320,24700,9620,28.03,Cash
ORD-03995,2025-07-06,CUST-1746,Returning,Air Fryer,Home Appliances,North Central,Social Media,2,77300,52600,0.21,122134,105200,16934,13.87,USSD
ORD-05442,2025-07-06,CUST-1657,New,Smart Watch,Wearables,South West,Physical Store,3,65400,40300,0.2,156960,120900,36060,22.97,USSD
ORD-03940,2025-07-06,CUST-1497,Returning,Hoodie,Fashion,South West,Online,1,43300,28300,0.22,33774,28300,5474,16.21,USSD
ORD-06503,2025-07-06,CUST-1036,Returning,Backpack,Fashion,North West,Social Media,3,34300,21600,0.25,77175,64800,12375,16.03,Bank Transfer
